2018-02-12 15:11:46.344633	567	209	250	250
2018-02-12 15:11:46.476215	569	214	244	244
2018-02-12 15:11:46.585941	572	211	248	248
2018-02-12 15:11:46.691376	574	212	226	226
2018-02-12 15:11:46.800789	569	216	226	226
2018-02-12 15:11:46.911510	560	216	224	224
2018-02-12 15:11:47.025776	547	211	236	236
2018-02-12 15:11:47.133543	545	212	223	223
2018-02-12 15:11:47.235337	533	207	235	235
2018-02-12 15:11:47.338517	533	208	229	229
2018-02-12 15:11:47.442250	524	214	235	235
2018-02-12 15:11:47.553634	523	211	234	234
2018-02-12 15:11:47.670301	525	211	235	235
2018-02-12 15:11:47.824977	525	213	228	228
2018-02-12 15:11:47.946520	524	209	228	228
2018-02-12 15:11:48.056388	521	205	234	234
2018-02-12 15:11:48.168291	522	208	232	232
2018-02-12 15:11:48.269384	521	210	234	234
2018-02-12 15:11:48.377755	524	215	237	237
2018-02-12 15:11:48.487981	530	218	232	232
2018-02-12 15:11:48.607266	534	219	235	235
2018-02-12 15:11:48.607765	465	309	118	118
2018-02-12 15:11:48.715950	539	220	238	238
2018-02-12 15:11:48.716304	466	309	116	116
2018-02-12 15:11:48.818017	546	222	231	231
2018-02-12 15:11:48.916760	546	220	232	232
2018-02-12 15:11:49.020551	548	213	240	240
2018-02-12 15:11:49.135787	556	214	231	231
2018-02-12 15:11:49.237159	554	212	237	237
2018-02-12 15:11:49.339435	556	212	234	234
2018-02-12 15:11:49.438758	555	211	238	238
2018-02-12 15:11:49.557868	559	204	236	236
2018-02-12 15:11:49.662651	563	209	227	227
2018-02-12 15:11:49.766433	569	211	214	214
2018-02-12 15:11:49.866325	573	209	213	213
2018-02-12 15:11:49.965359	570	208	212	212
2018-02-12 15:11:50.080943	567	212	220	220
2018-02-12 15:11:50.181944	563	210	223	223
2018-02-12 15:11:50.280516	568	207	210	210
2018-02-12 15:11:50.382155	555	206	231	231
2018-02-12 15:11:50.482837	561	209	220	220
2018-02-12 15:11:50.596702	547	210	233	233
2018-02-12 15:11:50.703835	547	212	232	232
2018-02-12 15:11:50.814032	551	214	227	227
2018-02-12 15:11:50.920514	549	215	228	228
2018-02-12 15:11:51.027423	545	213	234	234
2018-02-12 15:11:51.137575	544	213	231	231
2018-02-12 15:11:51.238380	542	210	231	231
2018-02-12 15:11:51.343206	541	208	237	237
2018-02-12 15:11:51.452761	548	209	239	239
2018-02-12 15:11:51.574806	560	216	233	233
2018-02-12 15:11:51.680218	562	211	248	248
2018-02-12 15:11:51.790644	568	212	251	251
2018-02-12 15:11:51.893896	572	212	254	254
2018-02-12 15:11:51.992866	574	212	248	248
2018-02-12 15:11:52.123371	573	211	250	250
2018-02-12 15:11:52.234871	573	213	239	239
2018-02-12 15:11:52.337495	580	213	232	232
2018-02-12 15:11:52.445314	582	212	235	235
2018-02-12 15:11:52.565179	584	211	237	237
2018-02-12 15:11:52.671328	581	205	249	249
2018-02-12 15:11:52.774824	586	204	243	243
2018-02-12 15:11:52.877842	588	204	245	245
2018-02-12 15:11:52.980900	588	202	246	246
2018-02-12 15:11:53.093576	592	201	245	245
2018-02-12 15:11:53.207355	592	198	249	249
2018-02-12 15:11:53.324580	592	198	236	236
2018-02-12 15:11:53.440307	599	201	217	217
2018-02-12 15:11:53.565055	590	199	225	225
2018-02-12 15:11:53.686115	580	200	226	226
2018-02-12 15:11:53.798420	572	201	229	229
2018-02-12 15:11:53.921202	566	202	228	228
2018-02-12 15:11:54.034657	566	201	221	221
2018-02-12 15:11:54.156376	566	202	219	219
2018-02-12 15:11:54.276884	561	199	225	225
2018-02-12 15:11:54.388203	562	196	220	220
2018-02-12 15:11:54.505044	563	197	218	218
2018-02-12 15:11:54.628893	561	196	220	220
2018-02-12 15:11:54.745153	561	196	215	215
2018-02-12 15:11:54.860550	563	198	216	216
2018-02-12 15:11:54.998013	564	197	218	218
2018-02-12 15:11:55.120026	564	196	218	218
2018-02-12 15:11:55.249332	565	196	216	216
2018-02-12 15:11:55.386267	565	197	216	216
2018-02-12 15:11:55.498271	562	198	221	221
2018-02-12 15:11:55.639641	565	201	212	212
2018-02-12 15:11:55.752077	562	196	217	217
2018-02-12 15:11:55.752603	675	268	94	94
2018-02-12 15:11:55.868909	560	198	211	211
2018-02-12 15:11:55.869389	669	261	97	97
2018-02-12 15:11:55.993718	550	196	223	223
2018-02-12 15:11:55.994192	664	258	97	97
2018-02-12 15:11:56.132433	547	197	223	223
2018-02-12 15:11:56.133047	661	256	95	95
2018-02-12 15:11:56.270333	547	196	211	211
2018-02-12 15:11:56.270825	654	255	98	98
2018-02-12 15:11:56.384104	543	199	216	216
2018-02-12 15:11:56.384534	653	253	99	99
2018-02-12 15:11:56.504675	535	196	219	219
2018-02-12 15:11:56.505085	650	252	100	100
2018-02-12 15:11:56.633036	535	197	221	221
2018-02-12 15:11:56.752808	537	203	208	208
2018-02-12 15:11:56.886847	536	204	209	209
2018-02-12 15:11:56.887316	640	256	105	105
2018-02-12 15:11:57.006378	530	203	219	219
2018-02-12 15:11:57.006894	637	256	106	106
2018-02-12 15:11:57.007245	474	315	100	100
2018-02-12 15:11:57.143007	529	204	217	217
2018-02-12 15:11:57.143330	474	315	100	100
2018-02-12 15:11:57.260707	532	206	211	211
2018-02-12 15:11:57.376521	530	203	220	220
2018-02-12 15:11:57.516402	535	205	214	214
2018-02-12 15:11:57.672336	535	209	212	212
2018-02-12 15:11:57.778940	524	207	220	220
2018-02-12 15:11:57.881358	517	205	223	223
2018-02-12 15:11:58.000761	514	208	224	224
2018-02-12 15:11:58.131813	519	212	216	216
2018-02-12 15:11:58.251026	513	209	223	223
2018-02-12 15:11:58.355763	512	208	225	225
2018-02-12 15:11:58.462926	514	210	221	221
2018-02-12 15:11:58.581499	514	210	219	219
2018-02-12 15:11:58.702139	510	211	223	223
2018-02-12 15:11:58.815065	500	208	235	235
2018-02-12 15:11:58.930270	506	211	224	224
2018-02-12 15:11:59.052326	499	210	230	230
2018-02-12 15:11:59.164161	502	212	230	230
2018-02-12 15:11:59.282464	504	214	228	228
2018-02-12 15:11:59.388910	505	215	228	228
2018-02-12 15:11:59.494423	509	216	226	226
2018-02-12 15:11:59.613255	517	217	223	223
2018-02-12 15:11:59.736326	513	214	231	231
2018-02-12 15:11:59.842757	521	213	227	227
2018-02-12 15:11:59.950570	526	214	224	224
2018-02-12 15:11:59.950918	642	277	104	104
2018-02-12 15:12:00.060762	535	215	219	219
2018-02-12 15:12:00.175777	540	214	223	223
2018-02-12 15:12:00.279843	542	212	235	235
2018-02-12 15:12:00.384600	544	210	245	245
2018-02-12 15:12:00.497860	556	212	229	229
2018-02-12 15:12:00.618585	554	205	252	252
2018-02-12 15:12:00.734550	556	205	254	254
2018-02-12 15:12:00.843532	557	201	264	264
2018-02-12 15:12:00.950771	564	203	253	253
2018-02-12 15:12:01.067844	566	200	263	263
2018-02-12 15:12:01.182903	566	199	265	265
2018-02-12 15:12:01.298006	575	202	255	255
2018-02-12 15:12:01.412614	574	203	256	256
2018-02-12 15:12:01.530326	579	205	255	255
2018-02-12 15:12:01.648392	579	204	258	258
2018-02-12 15:12:01.760201	575	201	263	263
2018-02-12 15:12:01.881805	576	203	261	261
2018-02-12 15:12:01.992109	578	202	256	256
2018-02-12 15:12:02.123066	576	200	265	265
2018-02-12 15:12:02.243271	578	204	259	259
2018-02-12 15:12:02.355901	578	201	261	261
2018-02-12 15:12:02.474869	576	200	265	265
2018-02-12 15:12:02.585986	574	201	266	266
2018-02-12 15:12:02.721992	574	201	266	266
2018-02-12 15:12:02.837374	574	201	266	266
2018-02-12 15:12:02.950973	574	203	265	265
2018-02-12 15:12:03.062050	575	200	268	268
2018-02-12 15:12:03.185942	574	203	262	262
2018-02-12 15:12:03.293209	578	204	258	258
2018-02-12 15:12:03.404684	579	205	257	257
2018-02-12 15:12:03.513954	581	206	255	255
2018-02-12 15:12:03.633120	579	205	257	257
2018-02-12 15:12:03.750873	578	206	260	260
2018-02-12 15:12:03.858125	572	201	269	269
2018-02-12 15:12:03.962728	575	203	262	262
2018-02-12 15:12:04.072833	575	204	262	262
2018-02-12 15:12:04.187125	576	204	262	262
2018-02-12 15:12:04.298938	576	205	259	259
2018-02-12 15:12:04.413994	578	206	260	260
2018-02-12 15:12:04.524682	580	205	256	256
2018-02-12 15:12:04.646370	577	208	251	251
2018-02-12 15:12:04.762086	577	206	254	254
2018-02-12 15:12:04.869436	571	208	243	243
2018-02-12 15:12:04.973238	565	208	235	235
2018-02-12 15:12:05.078418	559	212	228	228
2018-02-12 15:12:05.191647	549	211	228	228
2018-02-12 15:12:05.304184	547	211	221	221
2018-02-12 15:12:05.413897	540	209	231	231
2018-02-12 15:12:05.518884	542	209	229	229
2018-02-12 15:12:05.646383	545	211	228	228
2018-02-12 15:12:05.761132	545	209	230	230
2018-02-12 15:12:05.870849	543	209	230	230
2018-02-12 15:12:05.976794	542	210	228	228
2018-02-12 15:12:06.084014	541	210	231	231
2018-02-12 15:12:06.204545	538	212	236	236
2018-02-12 15:12:06.313830	540	212	231	231
2018-02-12 15:12:06.423247	542	212	231	231
2018-02-12 15:12:06.527980	541	211	232	232
2018-02-12 15:12:06.655470	542	211	230	230
2018-02-12 15:12:06.772940	542	213	232	232
2018-02-12 15:12:06.888192	537	215	227	227
2018-02-12 15:12:06.999009	533	215	230	230
2018-02-12 15:12:07.116964	530	215	230	230
2018-02-12 15:12:07.231412	531	216	228	228
2018-02-12 15:12:07.361944	522	213	235	235
2018-02-12 15:12:07.474473	524	213	229	229
2018-02-12 15:12:07.587835	517	213	235	235
2018-02-12 15:12:07.713605	511	214	239	239
2018-02-12 15:12:07.841366	509	221	231	231
2018-02-12 15:12:07.952478	512	225	231	231
2018-02-12 15:12:07.952854	620	278	120	120
2018-02-12 15:12:08.061707	511	218	215	215
2018-02-12 15:12:08.062140	613	278	124	124
2018-02-12 15:12:08.184660	502	221	237	237
2018-02-12 15:12:08.185136	597	270	138	138
2018-02-12 15:12:08.307622	502	222	235	235
2018-02-12 15:12:08.422558	505	221	235	235
2018-02-12 15:12:08.538903	511	220	233	233
2018-02-12 15:12:08.663962	513	218	232	232
2018-02-12 15:12:08.788313	516	219	231	231
2018-02-12 15:12:08.903843	518	219	230	230
2018-02-12 15:12:09.011860	525	219	226	226
2018-02-12 15:12:09.137042	524	217	232	232
2018-02-12 15:12:09.258440	525	214	233	233
2018-02-12 15:12:09.375174	526	213	233	233
2018-02-12 15:12:09.493616	526	214	236	236
2018-02-12 15:12:09.599792	530	214	235	235
2018-02-12 15:12:09.718762	537	216	228	228
2018-02-12 15:12:09.835532	537	215	234	234
2018-02-12 15:12:09.962823	539	217	235	235
2018-02-12 15:12:10.095749	547	218	230	230
2018-02-12 15:12:10.215544	546	215	233	233
2018-02-12 15:12:10.346129	550	212	229	229
2018-02-12 15:12:10.482332	553	213	226	226
2018-02-12 15:12:10.650080	550	214	232	232
2018-02-12 15:12:10.802877	549	214	238	238
2018-02-12 15:12:10.986177	552	219	233	233
2018-02-12 15:12:11.108855	555	218	229	229
2018-02-12 15:12:11.261165	559	216	231	231
2018-02-12 15:12:11.394145	556	213	235	235
2018-02-12 15:12:11.505292	561	213	232	232
2018-02-12 15:12:11.625421	567	213	231	231
2018-02-12 15:12:11.774965	568	213	235	235
2018-02-12 15:12:11.906843	572	214	231	231
2018-02-12 15:12:12.038576	572	214	233	233
2018-02-12 15:12:12.190947	568	209	246	246
2018-02-12 15:12:12.347951	570	210	243	243
2018-02-12 15:12:12.470920	571	210	243	243
2018-02-12 15:12:12.644316	571	210	239	239
2018-02-12 15:12:12.767827	570	211	238	238
2018-02-12 15:12:12.900422	571	210	242	242
2018-02-12 15:12:13.050214	572	214	241	241
2018-02-12 15:12:13.242675	572	216	239	239
2018-02-12 15:12:13.380833	569	216	241	241
2018-02-12 15:12:13.506155	566	212	250	250
2018-02-12 15:12:13.624695	565	216	249	249
2018-02-12 15:12:13.832937	567	221	240	240
2018-02-12 15:12:14.010446	570	219	236	236
2018-02-12 15:12:14.150300	568	216	238	238
2018-02-12 15:12:14.290135	568	218	238	238
2018-02-12 15:12:14.446739	568	217	240	240
2018-02-12 15:12:14.611783	564	215	246	246
2018-02-12 15:12:14.756766	562	212	254	254
2018-02-12 15:12:15.129345	565	214	247	247
2018-02-12 15:12:15.376844	564	215	253	253
2018-02-12 15:12:15.522945	563	213	263	263
2018-02-12 15:12:15.664388	565	216	253	253
2018-02-12 15:12:15.817916	567	215	257	257
2018-02-12 15:12:15.973703	566	216	255	255
2018-02-12 15:12:16.128053	564	215	260	260
2018-02-12 15:12:16.266790	569	217	253	253
2018-02-12 15:12:16.439376	569	218	253	253
2018-02-12 15:12:16.595833	574	222	238	238
2018-02-12 15:12:16.725565	569	218	253	253
2018-02-12 15:12:16.877906	568	216	257	257
2018-02-12 15:12:17.006456	571	217	254	254
2018-02-12 15:12:17.144381	565	212	266	266
2018-02-12 15:12:17.280150	564	208	279	279
2018-02-12 15:12:17.433241	565	212	276	276
2018-02-12 15:12:17.576068	569	216	267	267
2018-02-12 15:12:17.728784	568	216	264	264
2018-02-12 15:12:17.891552	570	216	262	262
2018-02-12 15:12:18.025481	572	218	260	260
2018-02-12 15:12:18.147938	569	218	260	260
2018-02-12 15:12:18.273118	569	218	260	260
2018-02-12 15:12:18.402958	569	217	262	262
2018-02-12 15:12:18.535255	573	218	259	259
2018-02-12 15:12:18.665075	572	215	266	266
2018-02-12 15:12:18.831652	572	214	274	274
2018-02-12 15:12:18.986001	572	212	277	277
2018-02-12 15:12:19.107811	569	210	283	283
2018-02-12 15:12:19.258343	572	212	276	276
2018-02-12 15:12:19.407877	569	210	283	283
2018-02-12 15:12:19.568916	567	208	286	286
2018-02-12 15:12:19.758810	567	208	286	286
2018-02-12 15:12:19.932727	568	210	281	281
2018-02-12 15:12:20.119500	568	208	283	283
2018-02-12 15:12:20.319099	570	209	279	279
2018-02-12 15:12:20.466920	577	212	263	263
2018-02-12 15:12:20.594937	576	211	267	267
2018-02-12 15:12:20.727131	570	212	271	271
2018-02-12 15:12:20.848216	568	212	272	272
2018-02-12 15:12:20.973219	568	209	276	276
2018-02-12 15:12:21.100051	570	214	269	269
2018-02-12 15:12:21.238162	571	216	265	265
2018-02-12 15:12:21.364995	568	213	268	268
2018-02-12 15:12:21.527106	568	213	268	268
2018-02-12 15:12:21.651043	570	213	270	270
2018-02-12 15:12:21.772401	568	210	273	273
2018-02-12 15:12:21.886301	570	214	270	270
2018-02-12 15:12:22.019136	568	212	273	273
2018-02-12 15:12:22.138741	569	212	275	275
2018-02-12 15:12:22.252378	569	212	275	275
2018-02-12 15:12:22.375055	569	212	275	275
2018-02-12 15:12:22.500719	569	212	278	278
2018-02-12 15:12:22.625383	569	212	275	275
2018-02-12 15:12:22.742430	566	208	280	280
2018-02-12 15:12:22.858015	569	210	275	275
2018-02-12 15:12:22.998020	570	213	271	271
2018-02-12 15:12:23.137612	568	210	276	276
2018-02-12 15:12:23.256463	569	213	271	271
2018-02-12 15:12:23.391677	570	212	274	274
2018-02-12 15:12:23.513255	571	213	268	268
2018-02-12 15:12:23.644498	574	217	258	258
2018-02-12 15:12:23.764848	575	218	252	252
2018-02-12 15:12:23.909241	570	214	262	262
2018-02-12 15:12:24.028031	567	214	258	258
2018-02-12 15:12:24.138005	567	219	241	241
2018-02-12 15:12:24.349645	557	218	232	232
2018-02-12 15:12:24.550018	548	215	231	231
2018-02-12 15:12:24.683849	535	209	233	233
2018-02-12 15:12:24.834934	535	211	226	226
2018-02-12 15:12:24.996917	534	210	229	229
2018-02-12 15:12:25.172227	541	211	224	224
2018-02-12 15:12:25.434852	548	210	220	220
2018-02-12 15:12:25.600473	550	211	226	226
2018-02-12 15:12:25.734613	553	211	225	225
2018-02-12 15:12:26.441846	550	214	225	225
2018-02-12 15:12:26.557442	546	215	226	226
2018-02-12 15:12:26.667400	544	213	224	224
2018-02-12 15:12:26.775818	546	216	218	218
2018-02-12 15:12:26.881054	544	213	224	224
2018-02-12 15:12:26.991710	549	213	224	224
2018-02-12 15:12:27.097601	553	212	226	226
2018-02-12 15:12:27.209719	554	213	226	226
2018-02-12 15:12:27.329861	557	214	223	223
2018-02-12 15:12:27.490841	555	211	226	226
2018-02-12 15:12:27.648693	552	212	228	228
2018-02-12 15:12:27.761082	547	212	227	227
2018-02-12 15:12:27.874974	545	211	225	225
2018-02-12 15:12:27.978661	543	212	225	225
2018-02-12 15:12:28.087754	541	214	224	224
2018-02-12 15:12:28.201817	539	215	226	226
2018-02-12 15:12:28.307708	539	215	226	226
2018-02-12 15:12:28.418007	538	215	228	228
2018-02-12 15:12:28.523157	535	215	230	230
2018-02-12 15:12:28.627865	535	216	226	226
2018-02-12 15:12:28.730878	531	215	229	229
2018-02-12 15:12:28.837138	529	214	231	231
2018-02-12 15:12:28.940776	528	213	233	233
2018-02-12 15:12:29.050444	531	217	227	227
2018-02-12 15:12:29.155325	529	214	234	234
2018-02-12 15:12:29.263309	536	218	224	224
2018-02-12 15:12:29.367845	536	217	226	226
2018-02-12 15:12:29.468814	532	216	230	230
2018-02-12 15:12:29.570563	528	212	241	241
2018-02-12 15:12:29.672255	524	210	250	250
2018-02-12 15:12:30.837168	306	49	62	62
2018-02-12 15:12:30.837552	464	170	395	395
2018-02-12 15:12:30.837794	1024	339	54	54
2018-02-12 15:12:30.954892	306	50	60	60
2018-02-12 15:12:30.955274	463	172	391	391
2018-02-12 15:12:30.955482	1024	339	54	54
2018-02-12 15:12:31.071843	306	50	60	60
2018-02-12 15:12:31.072265	463	163	404	404
2018-02-12 15:12:31.073096	1024	339	54	54
2018-02-12 15:12:31.188793	306	50	60	60
2018-02-12 15:12:31.189170	476	168	390	390
2018-02-12 15:12:31.190043	1024	339	54	54
2018-02-12 15:12:31.305964	306	50	60	60
2018-02-12 15:12:31.306349	492	172	381	381
2018-02-12 15:12:31.307255	1024	339	54	54
2018-02-12 15:12:31.426661	306	50	60	60
2018-02-12 15:12:31.427044	421	111	123	123
2018-02-12 15:12:31.427913	501	176	365	365
2018-02-12 15:12:31.428229	1024	339	54	54
2018-02-12 15:12:31.546119	306	50	60	60
2018-02-12 15:12:31.546504	421	111	123	123
2018-02-12 15:12:31.547441	502	177	363	363
2018-02-12 15:12:31.547750	1024	339	54	54
2018-02-12 15:12:31.665455	306	50	60	60
2018-02-12 15:12:31.665903	420	110	126	126
2018-02-12 15:12:31.666212	509	175	364	364
2018-02-12 15:12:31.666433	1024	339	54	54
2018-02-12 15:12:31.782876	306	50	60	60
2018-02-12 15:12:31.783345	421	111	123	123
2018-02-12 15:12:31.783663	511	173	375	375
2018-02-12 15:12:31.783898	1024	339	54	54
2018-02-12 15:12:31.900534	306	50	60	60
2018-02-12 15:12:31.900898	421	111	123	123
2018-02-12 15:12:31.901136	527	180	354	354
2018-02-12 15:12:31.901378	1024	339	54	54
2018-02-12 15:12:32.020455	306	50	60	60
2018-02-12 15:12:32.020902	543	109	57	57
2018-02-12 15:12:32.021179	421	111	123	123
2018-02-12 15:12:32.021445	533	183	356	356
2018-02-12 15:12:32.021661	1024	339	54	54
2018-02-12 15:12:32.140064	306	50	60	60
2018-02-12 15:12:32.140507	543	109	57	57
2018-02-12 15:12:32.140820	420	110	126	126
2018-02-12 15:12:32.141109	536	185	351	351
2018-02-12 15:12:32.141347	1024	339	54	54
2018-02-12 15:12:32.141577	1004	306	79	79
2018-02-12 15:12:32.262527	306	50	60	60
2018-02-12 15:12:32.263004	543	109	57	57
2018-02-12 15:12:32.263374	419	110	126	126
2018-02-12 15:12:32.263681	532	183	358	358
2018-02-12 15:12:32.263923	1024	339	54	54
2018-02-12 15:12:32.264152	1004	306	79	79
2018-02-12 15:12:32.382933	306	50	60	60
2018-02-12 15:12:32.383328	419	110	126	126
2018-02-12 15:12:32.384182	541	180	365	365
2018-02-12 15:12:32.384488	1024	339	54	54
2018-02-12 15:12:32.384725	1004	306	79	79
2018-02-12 15:12:32.503055	306	50	60	60
2018-02-12 15:12:32.503406	543	109	57	57
2018-02-12 15:12:32.504313	419	110	126	126
2018-02-12 15:12:32.504651	548	182	358	358
2018-02-12 15:12:32.504894	1024	339	54	54
2018-02-12 15:12:32.505132	1004	306	79	79
2018-02-12 15:12:32.626338	306	50	60	60
2018-02-12 15:12:32.626686	543	109	57	57
